"T","rep","seed","logLik_gauss_K2","logLik_gauss_K3","logLik_mix_K2_M2","BIC_gauss_K2","BIC_gauss_K3","BIC_mix_K2_M2","delta_BIC_gauss_K3_minus_K2","delta_BIC_mix_K2_minus_gauss_K3","gaussian_BIC_favours_K3","enriched_BIC_favours_K2_mix","mix_state1_mean","mix_state2_mean","mix_state1_occ","mix_state2_occ"
5000,174,71260784,-7170.56588539517,-6651.78241186221,-6651.64904409003,14400.7521231303,13422.8055284043,13414.0215996685,-977.946594726005,-8.78392873578741,TRUE,TRUE,-0.560846882628169,3.81255081889878,0.408479583608746,0.591520416391255
5000,175,71260785,-7447.84137307362,-6934.97416894005,-6936.09478321853,14955.3030984872,13989.1890425599,13982.9130779255,-966.114055927226,-6.27596463446753,TRUE,TRUE,-0.501620770552364,3.77556893054518,0.432238767449504,0.567761232550496
5000,176,71260786,-7348.30936986487,-6802.05414731964,-6802.81189796159,14756.2390920697,13723.3489993191,13716.3473074116,-1032.89009275055,-7.00169190751512,TRUE,TRUE,-0.555644152664593,3.81817422860931,0.45182381713547,0.54817618286453
5000,177,71260787,-7355.84615105535,-6852.10892562032,-6851.79603164476,14771.3126544506,13823.4585559205,13814.3155747779,-947.854098530141,-9.14298114253688,TRUE,TRUE,-0.498878146225825,3.80750275346433,0.417676646659264,0.582323353340737
5000,178,71260788,-7248.8430940295,-6750.63535972988,-6748.10788971438,14557.3065403989,13620.5114241396,13606.9392909172,-936.795116259331,-13.5721332224148,TRUE,TRUE,-0.528325997459396,3.79894787541983,0.417402376264128,0.582597623735872
5000,179,71260789,-7286.2748584076,-6829.57840124512,-6830.71863226195,14632.1700691551,13778.3975071701,13772.1607760123,-853.772561985057,-6.23673115775455,TRUE,TRUE,-0.462984246260601,3.81199388204473,0.401093424582869,0.598906575417131
5000,180,71260790,-7389.00572465972,-6886.64278561081,-6887.74483087332,14837.6318016593,13892.5262759015,13886.213173235,-945.105525757892,-6.31310266640503,TRUE,TRUE,-0.495972503008286,3.78940407488241,0.44199529202518,0.558004707974821
5000,181,71260791,-7067.58598710367,-6656.21885453303,-6657.02064224825,14194.7923265473,13431.6784137459,13424.7647959849,-763.113912801367,-6.91361776096528,TRUE,TRUE,-0.51665629700362,3.79896274947788,0.386015538691236,0.613984461308764
5000,182,71260792,-7455.47326341361,-6878.616121386,-6879.80108276515,14970.5668791671,13876.4729474518,13870.3256770187,-1094.09393171531,-6.14727043309904,TRUE,TRUE,-0.46882463131438,3.79318377377361,0.483214104682946,0.516785895317054
5000,183,71260793,-7367.28633507147,-6869.38381852221,-6870.9925329049,14794.1930224829,13858.0083417242,13852.7085772982,-936.184680758617,-5.29976442603947,TRUE,TRUE,-0.513968885117931,3.79157052381931,0.44846171959714,0.55153828040286
5000,184,71260794,-7178.30502188168,-6758.31741777309,-6759.33844525021,14416.2303961033,13635.875540226,13629.4004019888,-780.354855877269,-6.47513823717236,TRUE,TRUE,-0.474150731965507,3.80962933721709,0.40123452282471,0.59876547717529
5000,185,71260795,-7470.13888577442,-6932.23877642096,-6933.12817522259,14999.8981238888,13983.7182575217,13976.9798619336,-1016.17986636702,-6.73839558814507,TRUE,TRUE,-0.499492012908799,3.81829781195188,0.454398170309557,0.545601829690443
5000,186,71260796,-7273.70650563678,-6821.81587979649,-6820.12678721112,14607.0333636135,13762.8724642728,13750.9770859107,-844.160899340661,-11.8953783621473,TRUE,TRUE,-0.501176082656377,3.78355745925507,0.412218559172988,0.587781440827012
5000,187,71260797,-7374.00230204369,-6881.72588797258,-6881.72880899207,14807.6249564273,13882.692480625,13874.1811294725,-924.932475802314,-8.5113511524396,TRUE,TRUE,-0.439956526198963,3.81623203408284,0.43632675121486,0.563673248785139
5000,188,71260798,-7226.61389237333,-6708.06850777426,-6707.33981374845,14512.8481370866,13535.3777202283,13525.4031389853,-977.470416858245,-9.97458124302102,TRUE,TRUE,-0.526694381012978,3.79919355915339,0.411017228817961,0.588982771182042
5000,189,71260799,-7201.00041445322,-6768.99080337623,-6765.92284441057,14461.6211812464,13657.2223114323,13642.5692003095,-804.398869814071,-14.6531111227432,TRUE,TRUE,-0.491463349708375,3.79838583174437,0.379631349650253,0.620368650349748
5000,190,71260800,-7282.14262575243,-6748.54249004904,-6750.38855938682,14623.9056038448,13616.3256847779,13611.5006302621,-1007.57991906687,-4.82505451584439,TRUE,TRUE,-0.516102535054332,3.7690676180025,0.422182876141735,0.577817123858265
5000,191,71260801,-7317.37865141692,-6797.82852092756,-6797.7781731173,14694.3776551737,13714.8977465349,13706.279857723,-979.479908638799,-8.6178888119357,TRUE,TRUE,-0.534791665195911,3.8122185267547,0.413710833473317,0.586289166526682
5000,192,71260802,-7089.20488464339,-7085.72902283805,-6624.16023152768,14238.0301216267,14290.6987503559,13359.0439745438,52.6686287292196,-931.65477581215,FALSE,TRUE,-0.433752742819644,3.807774660851,0.358263143310658,0.641736856689342
5000,193,71260803,-7251.36154907093,-6794.01909141655,-6794.99553025386,14562.3434504818,13707.2788875129,13700.7145719961,-855.064562968848,-6.56431551679452,TRUE,TRUE,-0.529999477114092,3.77600483842152,0.398106284702154,0.601893715297846
5000,194,71260804,-7336.31439835612,-6850.65599463179,-6853.83886369075,14732.2491490521,13820.5526939434,13818.4012388699,-911.696455108737,-2.15145507350098,TRUE,TRUE,-0.495407759603067,3.77863453716889,0.413624639078056,0.586375360921943
5000,195,71260805,-7203.6153867161,-6743.74885432994,-6743.6763017184,14466.8511257721,13606.7384133397,13598.0761149252,-860.112712432421,-8.66229841449785,TRUE,TRUE,-0.519295049533012,3.78856006791428,0.399901669824587,0.600098330175413
5000,196,71260806,-7321.78822029346,-6804.2470137773,-6803.4195884374,14703.1967929268,13727.7347322344,13717.5626883632,-975.46206069242,-10.1720438712073,TRUE,TRUE,-0.475241014948914,3.7775421689492,0.418644781314181,0.581355218685817
5000,197,71260807,-7329.71118842378,-6807.10374069161,-6806.69773848665,14719.0427291875,13733.4481860631,13724.1189884617,-985.59454312442,-9.32919760134064,TRUE,TRUE,-0.518374031386807,3.79754936588008,0.419786214726248,0.580213785273752
5000,198,71260808,-7277.70284367556,-6810.12545614755,-6810.06603657444,14615.026039691,13739.4916169749,13730.8555846373,-875.534422716111,-8.63603233762478,TRUE,TRUE,-0.492803405527283,3.78931604584009,0.402029892820728,0.597970107179271
5000,199,71260809,-7256.90222397578,-6777.65254213739,-6777.2498752509,14573.4248002915,13674.5457889546,13665.2232619902,-898.87901133688,-9.322526964399,TRUE,TRUE,-0.482951816316237,3.79759721656793,0.416761807411416,0.583238192588583
5000,200,71260810,-7134.29768987811,-6671.20272940558,-6672.11521899711,14328.2157320961,13461.646163491,13454.9539494826,-866.569568605146,-6.69221400835704,TRUE,TRUE,-0.491214781070413,3.79019820906095,0.390496392909226,0.609503607090775
